t,x1,y1,x2,y2,x3,y3
7.5,0.112591528,-0.102378998,-1.017609068,-0.189630796,0.90501754,0.292009795
7.51,0.122161244,-0.110700187,-1.020883531,-0.185058275,0.898722287,0.295758462
7.52,0.131770265,-0.118965981,-1.024057178,-0.180474621,0.892286912,0.299440602
7.53,0.141421009,-0.127171752,-1.027131426,-0.175880763,0.885710417,0.303052515
7.54,0.151115807,-0.135312831,-1.030107673,-0.171277593,0.878991867,0.306590424
7.55,0.160856962,-0.143384533,-1.032987311,-0.166665989,0.87213035,0.310050522
7.56,0.170646492,-0.151382046,-1.035771671,-0.162046718,0.865125179,0.313428764
7.57,0.180486256,-0.159300493,-1.038462051,-0.1574205,0.857975795,0.316720993
7.58,0.190378094,-0.167134991,-1.041059747,-0.152788046,0.850681654,0.319923038
7.59,0.200323545,-0.17488055,-1.043565998,-0.148149986,0.843242453,0.323030536
7.6,0.210323889,-0.182532101,-1.045981995,-0.14350689,0.835658107,0.32603899
7.61,0.22038039,-0.190084572,-1.048308929,-0.138859323,0.82792854,0.328943895
7.62,0.230494028,-0.197532818,-1.050547943,-0.134207795,0.820053915,0.331740613
7.63,0.240665403,-0.204871623,-1.052700117,-0.129552749,0.812034714,0.334424372
7.64,0.250895089,-0.212095769,-1.054766531,-0.124894625,0.803871442,0.336990394
7.65,0.261183418,-0.219200001,-1.056748225,-0.120233825,0.795564807,0.339433826
7.66,0.271530225,-0.22617903,-1.058646171,-0.115570689,0.787115945,0.341749718
7.67,0.281935284,-0.233027568,-1.06046133,-0.110905546,0.778526045,0.343933115
7.68,0.29239819,-0.239740323,-1.062194639,-0.106238709,0.769796449,0.345979031
7.69,0.302917947,-0.246312035,-1.063846957,-0.101570427,0.76092901,0.347882462
7.7,0.313493441,-0.252737468,-1.065419128,-0.096900941,0.751925687,0.349638408
7.71,0.324123439,-0.259011392,-1.06691198,-0.09223048,0.742788542,0.351241872
7.72,0.334806085,-0.265128706,-1.068326263,-0.087559224,0.733520179,0.35268793
7.73,0.345539313,-0.271084376,-1.0696627,-0.082887339,0.724123387,0.353971714
7.74,0.356320993,-0.276873379,-1.070922007,-0.078214983,0.714601014,0.355088363
7.75,0.367148406,-0.282490914,-1.072104826,-0.07354228,0.70495642,0.356033194
7.76,0.378018522,-0.287932329,-1.073211761,-0.068869333,0.695193239,0.356801662
7.77,0.388928278,-0.29319299,-1.074243411,-0.064196244,0.685315134,0.357389234
7.78,0.399874119,-0.298268539,-1.075200314,-0.059523088,0.675326195,0.357791627
7.79,0.410852094,-0.303154909,-1.076082953,-0.054849922,0.665230859,0.358004831
7.8,0.42185823,-0.30784805,-1.076891811,-0.0501768,0.655033581,0.358024849
7.81,0.432888191,-0.312344207,-1.077627318,-0.045503761,0.644739127,0.357847968
7.82,0.44393721,-0.316640081,-1.078289842,-0.040830825,0.634352631,0.357470906
7.83,0.455000491,-0.320732412,-1.078879744,-0.036158012,0.623879253,0.356890424
7.84,0.466073011,-0.324618206,-1.079397351,-0.03148533,0.613324339,0.356103536
7.85,0.477149347,-0.328295087,-1.079842913,-0.026812776,0.602693566,0.355107863
7.86,0.488224036,-0.331760768,-1.080216673,-0.022140342,0.591992637,0.35390111
7.87,0.499291489,-0.3350132,-1.080518845,-0.017468019,0.581227356,0.352481219
7.88,0.510345846,-0.338050988,-1.080749572,-0.012795786,0.570403727,0.350846774
7.89,0.521381213,-0.340872857,-1.080908987,-0.008123623,0.559527774,0.34899648
7.9,0.532391584,-0.343477983,-1.080997172,-0.003451505,0.548605589,0.346929488
7.91,0.543370875,-0.345865997,-1.081014168,0.001220593,0.537643293,0.344645404
7.92,0.554312985,-0.348036689,-1.080959997,0.005892698,0.526647012,0.342143991
7.93,0.56521179,-0.34999048,-1.080834617,0.010564836,0.515622827,0.339425644
7.94,0.576061179,-0.351727989,-1.080637967,0.015237032,0.504576788,0.336490957
7.95,0.586855078,-0.353250222,-1.080369947,0.01990931,0.493514868,0.333340911
7.96,0.597587513,-0.354558681,-1.080030402,0.024581688,0.482442889,0.329976994
7.97,0.608252537,-0.355654997,-1.079619166,0.029254182,0.471366629,0.326400815
7.98,0.618844395,-0.356541353,-1.07913601,0.033926802,0.460291615,0.322614551
7.99,0.629357427,-0.357220154,-1.07858068,0.038599551,0.449223253,0.318620603
8,0.63978611,-0.357694074,-1.077952889,0.043272429,0.438166779,0.314421645
8.01,0.650125194,-0.357966236,-1.077252291,0.047945419,0.427127097,0.310020817
8.02,0.660369495,-0.358039853,-1.07647853,0.052618506,0.416109035,0.305421347
8.03,0.670514154,-0.357918532,-1.075631189,0.057291653,0.405117035,0.300626879
8.04,0.680554507,-0.357606081,-1.074709821,0.061964819,0.394155314,0.295641262
8.05,0.69048605,-0.357106456,-1.073713951,0.066637949,0.383227902,0.290468507
8.06,0.700304687,-0.35642393,-1.072643045,0.07131097,0.372338358,0.285112959
8.07,0.710006409,-0.355562833,-1.071496551,0.075983801,0.361490142,0.279579032
8.08,0.719587574,-0.354527708,-1.070273869,0.080656338,0.350686296,0.27387137
8.09,0.729044812,-0.353323229,-1.068974357,0.08532846,0.339929546,0.267994769
8.1,0.738374898,-0.351954127,-1.067597353,0.090000035,0.329222456,0.261954093
8.11,0.747575059,-0.350425283,-1.066142131,0.094670896,0.318567072,0.255754387
8.12,0.756642631,-0.3487416,-1.06460795,0.09934087,0.307965318,0.24940073
8.13,0.765575278,-0.346908042,-1.062994021,0.104009752,0.297418744,0.24289829
8.14,0.774370974,-0.344929608,-1.061299512,0.108677309,0.286928538,0.236252299
8.15,0.783027803,-0.342811301,-1.059523571,0.113343296,0.276495768,0.229468005
8.16,0.791544269,-0.340558115,-1.057665286,0.118007422,0.266121017,0.222550693
8.17,0.799918998,-0.338175034,-1.055723725,0.12266938,0.255804727,0.215505654
8.18,0.808150864,-0.335667003,-1.053697915,0.12732883,0.245547052,0.208338173
8.19,0.816239044,-0.333038904,-1.051586835,0.131985386,0.23534779,0.201053518
8.2,0.824182795,-0.330295597,-1.049389448,0.136638653,0.225206653,0.193656945
8.21,0.831981704,-0.327441826,-1.047104659,0.141288171,0.215122954,0.186153655
8.22,0.83963549,-0.324482281,-1.044731349,0.145933458,0.205095859,0.178548823
8.23,0.847144029,-0.321421577,-1.042268368,0.150573996,0.195124339,0.17084758
8.24,0.854507462,-0.318264179,-1.039714513,0.155209201,0.185207052,0.163054977
8.25,0.861725978,-0.315014522,-1.037068569,0.159838476,0.175342591,0.155176046
8.26,0.868800005,-0.311676872,-1.034329268,0.164461149,0.165529263,0.147215724
8.27,0.875730086,-0.308255403,-1.031495316,0.169076509,0.15576523,0.139178894
8.28,0.882516855,-0.304754205,-1.028565395,0.173683808,0.14604854,0.131070396
8.29,0.889161143,-0.301177173,-1.025538135,0.178282211,0.136376992,0.122894963
8.3,0.895663818,-0.297528167,-1.022412159,0.182870863,0.12674834,0.114657304
8.31,0.902025891,-0.293810869,-1.019186044,0.187448828,0.117160153,0.106362041
8.32,0.908248481,-0.290028809,-1.015858337,0.192015092,0.107609855,0.098013717
8.33,0.914332728,-0.286185496,-1.012427576,0.196568629,0.098094848,0.089616867
8.34,0.920279901,-0.282284221,-1.008892257,0.201108299,0.088612356,0.081175922
8.35,0.926091336,-0.278328147,-1.005250852,0.205632888,0.079159516,0.072695259
8.36,0.931768384,-0.274320411,-1.001501825,0.210141165,0.069733441,0.064179246
8.37,0.937312491,-0.270263926,-0.997643605,0.214631763,0.060331113,0.055632163
8.38,0.942725144,-0.266161499,-0.993674606,0.219103242,0.050949462,0.047058257
8.39,0.948007838,-0.262015902,-0.989593236,0.22355414,0.041585398,0.038461762
8.4,0.953162133,-0.257829688,-0.985397878,0.227982835,0.032235745,0.029846853
8.41,0.958189609,-0.253605324,-0.981086909,0.232387636,0.022897301,0.021217688
8.42,0.96309185,-0.249345235,-0.976658702,0.236766822,0.013566852,0.012578413
8.43,0.967870476,-0.245051639,-0.972111622,0.241118488,0.004241146,0.003933151
8.44,0.972527113,-0.240726683,-0.967444034,0.245440666,-0.005083078,-0.004713983
8.45,0.977063388,-0.236372469,-0.962654306,0.249731345,-0.014409082,-0.013358876
8.46,0.981480937,-0.231990906,-0.957740817,0.253988314,-0.02374012,-0.021997407
8.47,0.985781393,-0.227583847,-0.952701957,0.258209298,-0.033079437,-0.030625451
8.48,0.989966389,-0.223153098,-0.947536121,0.262391971,-0.042430268,-0.039238874
8.49,0.994037543,-0.218700284,-0.942241749,0.266533787,-0.051795793,-0.047833503
8.5,0.997996464,-0.214226993,-0.936817294,0.270632144,-0.06117917,-0.056405151
8.51,1.001844759,-0.209734759,-0.931261228,0.274684372,-0.070583532,-0.064949613
8.52,1.005584,-0.205224957,-0.925572098,0.27868757,-0.080011903,-0.073462612
8.53,1.009215754,-0.200698935,-0.919748472,0.28263879,-0.089467282,-0.081939855
8.54,1.012741574,-0.19615799,-0.913788944,0.286535011,-0.098952629,-0.09037702
8.55,1.016162965,-0.191603265,-0.907692245,0.290372944,-0.108470721,-0.098769678
8.56,1.019481423,-0.187035873,-0.901457135,0.294149243,-0.118024288,-0.10711337
8.57,1.022698437,-0.182456913,-0.895082388,0.297860545,-0.12761605,-0.115403632
8.58,1.025815446,-0.17786736,-0.888566931,0.301503242,-0.137248516,-0.123635882
8.59,1.028833848,-0.173268105,-0.881909831,0.305073555,-0.146924017,-0.13180545
8.6,1.03175504,-0.168660036,-0.875110161,0.308567701,-0.156644879,-0.139907664
8.61,1.034580394,-0.164043996,-0.868167072,0.311981795,-0.166413322,-0.147937799
8.62,1.037311211,-0.159420701,-0.861080002,0.31531168,-0.176231209,-0.155890978
8.63,1.039948775,-0.154790852,-0.853848445,0.318553154,-0.18610033,-0.163762302
8.64,1.04249437,-0.150155139,-0.846471912,0.321701999,-0.196022457,-0.171546861
8.65,1.044949212,-0.145514163,-0.838950195,0.324753788,-0.205999018,-0.179239625
8.66,1.04731447,-0.140868463,-0.83128333,0.327703951,-0.21603114,-0.186835488
8.67,1.049591308,-0.136218576,-0.823471364,0.330547918,-0.226119944,-0.194329342
8.68,1.051780866,-0.131565007,-0.815514473,0.333281042,-0.236266393,-0.201716035
8.69,1.053884199,-0.126908171,-0.807413283,0.335898496,-0.246470916,-0.208990324
8.7,1.055902347,-0.122248471,-0.799168521,0.338395429,-0.256733826,-0.216146958
8.71,1.057836345,-0.117586304,-0.790780933,0.340766982,-0.267055413,-0.223180678
8.72,1.059687161,-0.112922004,-0.78225167,0.343008195,-0.277435491,-0.230086192
8.73,1.061455705,-0.108255861,-0.773582244,0.345114074,-0.28787346,-0.236858214
8.74,1.063142886,-0.103588164,-0.764774179,0.347079627,-0.298368707,-0.243491463
8.75,1.064749588,-0.098919182,-0.755829168,0.348899842,-0.30892042,-0.24998066
8.76,1.066276606,-0.094249121,-0.746749495,0.350569741,-0.319527111,-0.25632062
8.77,1.067724717,-0.089578179,-0.737537576,0.352084375,-0.330187141,-0.262506196
8.78,1.069094693,-0.084906549,-0.728195863,0.353438798,-0.34089883,-0.268532249
8.79,1.070387236,-0.080234384,-0.718727293,0.354628176,-0.351659944,-0.274393792
8.8,1.071603004,-0.075561813,-0.709135124,0.355647785,-0.36246788,-0.280085973
8.81,1.072742646,-0.070888962,-0.699422662,0.356492926,-0.373319984,-0.285603964
8.82,1.07380675,-0.066215927,-0.68959366,0.35715911,-0.38421309,-0.290943184
8.83,1.074795863,-0.061542788,-0.679652129,0.357642013,-0.395143735,-0.296099225
8.84,1.075710524,-0.056869622,-0.669602158,0.357937355,-0.406108366,-0.301067732
8.85,1.0765512,-0.052196478,-0.659448294,0.358041213,-0.417102906,-0.305844735
8.86,1.077318329,-0.047523398,-0.649195248,0.357949833,-0.428123081,-0.310426436
8.87,1.078012335,-0.042850416,-0.638847845,0.357659564,-0.43916449,-0.314809148
8.88,1.078633567,-0.03817755,-0.628411309,0.357167244,-0.450222258,-0.318989695
8.89,1.079182357,-0.03350481,-0.617890956,0.356469858,-0.461291401,-0.322965048
8.9,1.079659009,-0.028832201,-0.607292234,0.355564587,-0.472366775,-0.326732385
8.91,1.080063758,-0.024159717,-0.596620879,0.354449194,-0.483442879,-0.330289477
8.92,1.080396826,-0.019487348,-0.585882665,0.353121551,-0.494514161,-0.333634203
8.93,1.080658399,-0.014815078,-0.575083488,0.351579852,-0.505574911,-0.336764774
8.94,1.0808486,-0.010142887,-0.56422939,0.349822896,-0.51661921,-0.339680009
8.95,1.08096754,-0.005470752,-0.553326424,0.347849558,-0.527641116,-0.342378806
8.96,1.081015287,-0.000798648,-0.542380701,0.345659172,-0.538634586,-0.344860524
8.97,1.08099185,0.003873452,-0.531398343,0.343251623,-0.549593507,-0.347125075
8.98,1.080897232,0.008545573,-0.520385469,0.34062687,-0.560511763,-0.349172443
8.99,1.080731381,0.013217743,-0.509348144,0.337785429,-0.571383236,-0.351003171
9,1.080494195,0.017889983,-0.498292342,0.334728274,-0.582201853,-0.352618257
9.01,1.080185566,0.022562317,-0.487224016,0.331456461,-0.59296155,-0.354018778
9.02,1.079805321,0.027234761,-0.476148923,0.327971661,-0.603656398,-0.355206423
9.03,1.079353251,0.031907327,-0.465072673,0.324275877,-0.614280578,-0.356183204
9.04,1.078829134,0.036580023,-0.454000826,0.320371223,-0.624828308,-0.356951246
9.05,1.078232677,0.041252848,-0.442938596,0.316260417,-0.635294082,-0.357513265
9.06,1.077563564,0.045925793,-0.431891044,0.311946385,-0.64567252,-0.357872177
9.07,1.076821456,0.050598844,-0.420863124,0.307432204,-0.655958332,-0.358031048
9.08,1.076005945,0.055271972,-0.409859326,0.302721474,-0.66614662,-0.357993446
9.09,1.075116605,0.059945137,-0.398884016,0.297817909,-0.676232588,-0.357763046
9.1,1.074152979,0.064618295,-0.387941366,0.292725402,-0.686211614,-0.357343696
9.11,1.073114546,0.069291374,-0.377035026,0.287448241,-0.696079519,-0.356739615
9.12,1.072000768,0.0739643,-0.366168563,0.28199077,-0.705832205,-0.35595507
9.13,1.070811072,0.078636982,-0.355345241,0.276357514,-0.715465831,-0.354994496
9.14,1.069544821,0.083309301,-0.344567821,0.270553256,-0.724976999,-0.353862557
9.15,1.068201369,0.087981133,-0.333839002,0.264582804,-0.734362367,-0.352563937
9.16,1.066780023,0.092652329,-0.323161089,0.258451119,-0.743618934,-0.351103447
9.17,1.065280035,0.09732271,-0.312535946,0.252163295,-0.752744089,-0.349486006
9.18,1.063700648,0.101992094,-0.301965382,0.245724444,-0.761735266,-0.347716538
9.19,1.062041049,0.10666026,-0.291450746,0.239139773,-0.770590303,-0.345800032
9.2,1.06030038,0.111326957,-0.280993039,0.232414535,-0.779307341,-0.343741492
9.21,1.058477774,0.115991929,-0.270593197,0.225553993,-0.787884577,-0.341545922
9.22,1.0565723,0.12065487,-0.260251665,0.218563438,-0.796320635,-0.339218308
9.23,1.054582991,0.125315444,-0.249968642,0.211448159,-0.80461435,-0.336763603
9.24,1.05250887,0.129973308,-0.239744235,0.204213441,-0.812764635,-0.334186749
9.25,1.050348888,0.134628053,-0.229578075,0.196864533,-0.820770813,-0.331492585
9.26,1.048101976,0.139279245,-0.219469637,0.189406661,-0.828632339,-0.328685906
9.27,1.045767043,0.143926434,-0.209418269,0.181845035,-0.836348775,-0.325771469
9.28,1.043342932,0.148569092,-0.199422894,0.174184775,-0.843920037,-0.322753867
9.29,1.040828468,0.153206673,-0.18948235,0.16643098,-0.851346118,-0.319637653
9.3,1.038222453,0.157838599,-0.179595312,0.158588706,-0.858627141,-0.316427306
9.31,1.035523624,0.162464207,-0.169760113,0.1506629,-0.865763511,-0.313127108
9.32,1.032730709,0.16708282,-0.159975037,0.142658492,-0.872755672,-0.309741312
9.33,1.029842402,0.171693709,-0.150238188,0.134580343,-0.879604214,-0.306274052
9.34,1.026857346,0.176296057,-0.140547416,0.126433209,-0.886309929,-0.302729265
9.35,1.023774174,0.180889035,-0.130900542,0.118221829,-0.892873632,-0.299110865
9.36,1.020591482,0.185471741,-0.121295203,0.109950861,-0.899296279,-0.295422603
9.37,1.017307826,0.190043184,-0.111728865,0.101624871,-0.905578961,-0.291668055
9.38,1.013921754,0.194602362,-0.10219897,0.093248412,-0.911722784,-0.287850774
9.39,1.010431776,0.199148169,-0.092702795,0.084825949,-0.917728981,-0.283974118
9.4,1.00683637,0.203679422,-0.083237509,0.076361879,-0.923598862,-0.2800413
9.41,1.003134013,0.208194918,-0.07380026,0.067860589,-0.929333754,-0.276055506
9.42,0.999323142,0.212693324,-0.064388061,0.059326379,-0.934935081,-0.272019703
9.43,0.995402177,0.217173239,-0.054997867,0.050763516,-0.94040431,-0.267936754
9.44,0.991369534,0.221633236,-0.045626614,0.042176248,-0.94574292,-0.263809484
9.45,0.9872236,0.226071726,-0.03627114,0.033568762,-0.95095246,-0.259640487
9.46,0.982962756,0.230487051,-0.026928257,0.024945223,-0.956034499,-0.255432274
9.47,0.978585378,0.234877538,-0.017594767,0.016309792,-0.960990612,-0.25118733
9.48,0.974089833,0.239241335,-0.008267424,0.007666594,-0.96582241,-0.246907929
9.49,0.969474486,0.24357649,0.00105703,-0.000980255,-0.970531516,-0.242596236
9.5,0.964737703,0.24788104,0.010381854,-0.009626636,-0.975119557,-0.238254403
9.51,0.959877855,0.252152857,0.01971031,-0.018268438,-0.979588165,-0.233884419
9.52,0.954893333,0.256389666,0.029045643,-0.026901533,-0.983938975,-0.229488133
9.53,0.949782526,0.26058918,0.038391095,-0.035521793,-0.98817362,-0.225067387
9.54,0.944543847,0.264748977,0.047749881,-0.04412507,-0.992293728,-0.220623907
9.55,0.939175754,0.268866433,0.057125154,-0.052707173,-0.996300908,-0.216159261
9.56,0.933676711,0.272938911,0.066520056,-0.061263904,-1.000196767,-0.211675007
9.57,0.928045211,0.276963666,0.075937691,-0.069791037,-1.003982902,-0.207172628
9.58,0.922279834,0.280937716,0.085381038,-0.078284268,-1.007660872,-0.202653448
9.59,0.916379177,0.284858043,0.094853055,-0.086739275,-1.011232232,-0.198118768
9.6,0.910341864,0.288721561,0.104356661,-0.095151712,-1.014698525,-0.193569848
9.61,0.904166658,0.292524922,0.113894587,-0.103517124,-1.018061246,-0.189007798
9.62,0.897852361,0.296264715,0.123469513,-0.111831021,-1.021321874,-0.184433694
9.63,0.891397796,0.29993749,0.133084086,-0.120088899,-1.024481882,-0.179848591
9.64,0.884801967,0.30353954,0.14274072,-0.128286126,-1.027542686,-0.175253414
9.65,0.878063965,0.307067061,0.152441713,-0.136418019,-1.030505678,-0.170649042
9.66,0.871182897,0.310516225,0.162189347,-0.144479881,-1.033372244,-0.166036343
9.67,0.864158074,0.313882987,0.17198564,-0.152466901,-1.036143714,-0.161416086
9.68,0.856988969,0.317163164,0.181832411,-0.160374187,-1.03882138,-0.156788976
9.69,0.849675065,0.320352561,0.191731467,-0.168196844,-1.041406531,-0.152155717
9.7,0.842216056,0.323446819,0.201684351,-0.175929881,-1.043900407,-0.147516938
9.71,0.834611892,0.326441419,0.211692299,-0.183568218,-1.046304191,-0.142873201
9.72,0.826862538,0.329331832,0.221756528,-0.191106772,-1.048619066,-0.13822506
9.73,0.81896815,0.332113424,0.231878025,-0.198540398,-1.050846175,-0.133573026
9.74,0.810929248,0.334781409,0.242057346,-0.205863873,-1.052986594,-0.128917537
9.75,0.802746388,0.33733099,0.252295004,-0.213071969,-1.055041391,-0.124259021
9.76,0.794420277,0.339757314,0.262591332,-0.220159432,-1.057011609,-0.119597882
9.77,0.785952081,0.342055426,0.272946131,-0.227120972,-1.058898212,-0.114934454
9.78,0.777343052,0.34422036,0.283359101,-0.2339513,-1.060702153,-0.11026906
9.79,0.768594543,0.346247132,0.293829823,-0.240645123,-1.062424366,-0.105602009
9.8,0.759708423,0.348130735,0.304357287,-0.247197185,-1.064065709,-0.10093355
9.81,0.750686722,0.349866174,0.314940292,-0.253602258,-1.065627015,-0.096263916
9.82,0.741531533,0.351448455,0.325577574,-0.25985512,-1.067109106,-0.091593334
9.83,0.732245456,0.352872653,0.336267279,-0.26595067,-1.068512735,-0.086921984
9.84,0.722831356,0.354133921,0.347007256,-0.271883897,-1.069838612,-0.082250024
9.85,0.713292128,0.355227411,0.35779532,-0.2776498,-1.071087448,-0.077577612
9.86,0.703631116,0.356148435,0.36862877,-0.283243566,-1.072259887,-0.072904869
9.87,0.693852024,0.356892484,0.379504497,-0.288660587,-1.073356522,-0.068231897
9.88,0.683958576,0.357455058,0.390419367,-0.293896266,-1.074377944,-0.063558791
9.89,0.673954842,0.35783186,0.401369851,-0.298946229,-1.075324693,-0.05888563
9.9,0.663845314,0.358018925,0.412351931,-0.303806459,-1.076197245,-0.054212467
9.91,0.653634514,0.358012319,0.423361557,-0.308472967,-1.076996071,-0.049539352
9.92,0.643327191,0.357808305,0.434394415,-0.31294198,-1.077721606,-0.044866325
9.93,0.632928516,0.357403653,0.445445693,-0.317210249,-1.078374208,-0.040193405
9.94,0.622443708,0.356795206,0.456510522,-0.321274599,-1.07895423,-0.035520607
9.95,0.611878112,0.355979978,0.467583884,-0.325132037,-1.079461996,-0.030847941
9.96,0.601237417,0.354955612,0.478660338,-0.328780209,-1.079897755,-0.026175403
9.97,0.59052736,0.353719893,0.48973438,-0.332216909,-1.080261741,-0.021502984
9.98,0.579753759,0.352270779,0.500800405,-0.335440106,-1.080554164,-0.016830673
9.99,0.568922631,0.350606929,0.51185253,-0.338448479,-1.080775161,-0.01215845
10,0.558040018,0.348727176,0.522884833,-0.341240884,-1.080924851,-0.007486293
